15,큰비젼,knvision.com,시각지능,2008.01.01,인천광역시,"인천광역시 부평구 평천로255번길13,
804호 부평테크노파크M2",032-231-3411,이규동,연구개발부,"▣ 객체 인식 및 분류 AI 엔진 (조류(Algae) 등 미세 객체 대상)
- 조류 등 미세 객체에 대한 객체 인식 및 분류를 할 수 있는 AI엔진
- 학습, 검증, 분석 단계에 필요한 모든 솔루션을 GUI 형태로 제공
- 수요기업에서 소스코드 활용 가능하도록 소스코드 제공 가능
▣ 이상탐지 AI 엔진 (소형 부품류 대상)
- 금속 등 다양한 소재의 소형 부품에 대한 표면 불량검사용 AI엔진
- 학습, 검증, 분석 단계에 필요한 모든 솔루션을 GUI 형태로 제공
- 수요기업에서 소스코드 활용 가능하도록 소스코드 제공 가능"
번호,기업명,홈페이지,전문분야,회사설립일,지역,주소,대표전화,대표자,담당부서,AI솔루션
16,오픈시스넷,www.opensysnet.co.kr,시각지능,2015.08.01,경기도,"경기도 성남시 분당구 판교역로 182,
한국반도체산업협회 803호",070-8869-1233,최성춘,경영,"▣ 판토그래프 실시간 모니터링 AI 비전 소프트웨어
- 판토그래프 및 전차선 실시간 영상 분석 기술을 통한 판토그래프 및 전차선에서 발생하는 장애 인식을 수행하고, 철도 시스템과 연동을 통하여 장애 알림을 수행하는 판
토그래프 실시간 모니터링 AI 비전 소프트웨어
▣ 지능형 영상 분석 보안 플랫폼
- CCTV 영상에 대하여 다양한 환경에서 객체 탐지, 객체 인식 및 행동 분석을 수행하는 지능형 영상 분석 보안 플랫폼
▣ 인공지능 네트워크 분석 플랫폼
- 네트워크 트래픽에 대한 머신러닝 및 인공지능 패턴 분석을 통하여 신규 지능형 네트워크 공격의 탐지가 가능한 인공지능 네트워크 분석 플랫폼"
17,엔피코어,www.npcore.com,"분석지능,언어·음성지능",2008.12.01,서울특별시,"서울특별시 영등포구 당산로 171, 701
호(당산동 4가,  당산동 금강 펜테리움
IT타워 701호)",02-1544-5317,한승철,연구기획실,"▣ ZombieZERO File AI
- FIle AI: RGB 이미지기법을 활용한 의심(위협)파일 분류 AI솔루션 - 파일이미지화 및 이미지기반 악성코드 탐지.
-탐지: 웹사이트 위변조 탐지, 웹사이트 내 악성코드 자동탐지, 악성URL 및 도메인/IP 탐지, 챗봇기반 공격기법 자동탐지
- 분석: 악성코드 유사도분석(이미지기반), 유사도기반의 악성코드 유형분석, 침해사고 AI분석, 챗봇기반의 이벤트분석
- 예측: 악성URL, 도메인/IP 예측, 신/변종 악성코드 예측
-정보제공: 공격기법 기반의 공격그룹, 자동식별 정보 제공
▣ ZombieZERO URL AI
- URL AI : 머신러닝 기반의 피싱사이트를 예측/분석하는 AI 솔루션
- 악성URL 탐지 및 위협 도메인을 예측.
-탐지: 웹사이트 위변조 탐지, 웹사이트 내 악성코드 자동탐지, 악성URL 및 도메인/IP 탐지, 챗봇기반 공격기법 자동탐지
- 분석: 악성코드 유사도분석(이미지기반), 유사도기반의 악성코드 유형분석, 침해사고 AI분석, 챗봇기반의 이벤트분석
- 예측: 악성URL, 도메인/IP 예측, 신/변종 악성코드 예측
-정보제공: 공격기법 기반의 공격그룹, 자동식별 정보 제공
▣ ZombieZERO LOG AI
- LOG AI: 단말기에서 추출된 이벤트 기반의 위협 자동 식별 AI솔루션
- 위협 이벤트 분석을 통한 공격그룹 및 공격기법을 자동식별.
-탐지: 웹사이트 위변조 탐지, 웹사이트 내 악성코드 자동탐지, 악성URL 및 도메인/IP 탐지, 챗봇기반 공격기법 자동탐지
- 분석: 악성코드 유사도분석(이미지기반), 유사도기반의 악성코드 유형분석, 침해사고 AI분석, 챗봇기반의 이벤트분석
- 예측: 악성URL, 도메인/IP 예측, 신/변종 악성코드 예측
-정보제공: 공격기법 기반의 공격그룹, 자동식별 정보 제공
▣ ZombieZERO LLM
ZombieZERO LLM : 사이버 보안에 특화된 sLLM 모델을 활용하여 사용자의 사이버 보안 질문에 대해 답변해주는 솔루션
-정보제공: MITRE ATT&CK 공격 기법 설명, 취약점에 대한 설명, 유사 공격 캠페인 정보등 OSINT 데이터 기반의 다양한 질의에 대한 답변 제공
▣ ZombieZERO NDR
ZombieZERO NDR : 네트워크 트래픽에서 이상행위를 식별하는 솔루션
- 탐지: SQL Injection, DDos등 네트워크의 이상행위를 탐지하는 솔루션
- 분석: 비정상적인 통신 요청, 민감정보를 탈취하려는 행위 등 다양한 이상행위 분석
-정보제공: injection류 공격정보, 비정상적인 HTTP 요청 정보, 사이버 킬체인 정보, MITRE ATT&CK 기반의 공격기법"
18,비엔씨테크,http://www.bnc-tech.com/,"시각지능, 행동지능 및 기
타, 분석지능",2019.03.14,서울특별시,"금천구 가산동 459-29 에이스K1타워
205호",02-6464-0911,조현일,기업부설연구소,"▣ AI Meister
- 제품 이미지 촬영 데이터를 기반으로 하는 불량 인식 시스템
▣ AI Meister
- 카메라 동영상 촬영 데이터를 기반으로 하는 작업자 행동 인식 시스템
▣ AI Meister
- 설비에서 수집되는 데이터를 기반 예측 시스템"
19,두다지,dudaji.com,"언어·음성지능,분석지능,시
각지능",2017-12-01,서울특별시,"서울특별시 관악구 남부순환로218길
36, 6층(봉천동, 문성빌딩)",010-8867-8630,홍석환,사업부,"▣ CAP 자연어
- 텍스트 번역 및 음성 번역 솔루션
▣ CAP 콘텐츠
-텍스트 인식을 통한 웹 콘텐츠 AI분석 솔루션
▣ CAP 비전
- 이미지/영상 내 물체에 대한 분석 (탐지, 분류, 추적, 구분 등) 및 스타일 트랜스퍼"
20,허니냅스,www.honeynaps.com,분석지능,2015.07.01,서울특별시,"서울시 강남구 논현로 529, 4층 마린빌
딩",02-567-0134,이영준,연구기획팀,"▣ 솜눔
- 수면질환진단 자동화 솔루션으로 수면다원검사 결과 판독시 기존 수면기사들이 3~4시간 걸려서 수동으로 판독하던 것을 시계열, 대용량, 다채널 처리 deep learning
algorithm을 이용하여 5분이내 판독하는 솔루션으로 EEG, EMG, EOG, ECG, SpO2, Nasal flow, Nasal thermistor, RIP sensor로 부터 나오는 시계열 데이터를 입력으로 하여
수면단계, Arousal, Respiratory Events 및 PLMS 감지 및 수면질환진단에 필요한 수면인자들을 자동판독하는 SAMD임. 2023년 FDA 승인 완료됨.
▣ 솜눔스캐닝
- 가정용 수면질환 모니터링 솔루션으로 공급기관이 개발한 수면센서를 다중숙박 시설이나 가정의 침대에 설치하여 수면간 생체신호를 모니터링하여 개인의 수면건강 지
표를 제공하고, 개인 맞춤형으로 수면 건강을 개선시킬 수 있는 가이드를 제공하는 솔루션임. FDA 승인을 받은 솜눔 알고리즘 기반으로 개인 수면 정보, 수면 중 호흡 정보
및 심박 정보를 제공할 수 있는 솔루션으로 향후 가정용 수면 질환 진단 솔루션으로 의료기기 승인을 계획하고 있음."
21,웨이센,www.waycen.com,"시각지능, 분석지능",2019.07.07,서울특별시,"서울특별시 강남구 삼성로 524, 5층(삼
성동, 세화빌딩)",02-568-0863,김경남,사업팀,"▣ Waymed Endo
- 실시간 인공지능 메디컬영상분석 기술 기반, 소화기 내시경 영상 실시간 인공지능 분석을 통한 병변 포착 및 분류 SW
▣ Waymed Cough
- 호흡기질환자 실제 data 기반, 기침음 및 유사도 분석을 통한 인공지능 호흡기 질병 Self Screening SW"
22,"에이아이오투오
(구, 오투오)",www.o2o.kr,"분석지능,언어·음성지능",2017.08.16,대구광역시,"북구 옥산로 111, 5층 유니콘랩 대구
에이15호",070-4260-8310,안성민,연구소,"▣ 페르소나 기반 고객 맞춤형 카드뉴스 생성 솔루션
1) AI 솔루션명 : 페르소나 기반 고객 맞춤형 카드뉴스 생성 솔루션
2) AI 솔루션 활용 분야 : 생성형 AI 솔루션 (텍스트, 이미지, 음악 등 새로운 미디어 생성)
▣ 거래속성(경쟁강도, 구매볼륨) 기반 협상 시나리오별 페르소나를 실시간으로 반영하는 ‘Negotiation AI Agent’
1) AI 솔루션명 : 거래속성(경쟁강도, 구매볼륨) 기반 협상 시나리오별 페르소나를 실시간으로 반영하는 ‘Negotiation AI Agent’
2) AI 솔루션 활용 분야 : 생성형 AI 솔루션 (텍스트, 이미지, 음악 등의 새로운 미디어 생성)
▣ LLM 기반 E-commerce 상품 속성 인식 및 유사도 비교를 통한 최저가 검색 솔루션
1) AI 솔루션명 : LLM 기반 E-commerce 상품 속성 인식 및 유사도 비교를 통한 최저가 검색 솔루션
2) AI 솔루션 활용 분야 : 자연어처리 솔루션 (번역, 음성인식, 감성분석, 챗봇, 문장요약, 검색 등)
▣ LLM 기반 Keyword 속성 인식 알고리즘을 적용한 TableQA 검색 시스템
1) AI 솔루션명 : LLM 기반 Keyword 속성 인식 알고리즘을 적용한 TableQA 검색 시스템
2) AI 솔루션 활용 분야 : 자연어처리 기반 검색 엔진
▣ 사용자 의도 이해 기반의 지능형 검색 결과 증강 및 생성 자동화 솔루션
1) AI 솔루션명 : 사용자 의도 이해 기반의 지능형 검색 결과 증강 및 생성 자동화 솔루션
2) AI 솔루션 활용 분야 : 자연어 데이터 처리 솔루션 (검색, 챗봇)
▣ AI LLM 기반 한국어 자연어 오류 교정 교합 알고리즘
1) AI 솔루션명 : AI LLM 기반 한국어 자연어 오류 교정 교합 알고리즘
2) AI 솔루션 활용 분야 : 자연어 전처리 솔루션
▣ Gen AI를 활용한 멀티 모달 마케팅 솔루션
1) AI 솔루션명 : Gen AI를 활용한 멀티 모달 마케팅 솔루션
2) AI 솔루션 활용 분야 : 생성형 AI 솔루션(Video,텍스트,이미지,배경음악,노래 등 새로운 미디어 생성)"
번호,기업명,홈페이지,전문분야,회사설립일,지역,주소,대표전화,대표자,담당부서,AI솔루션
23,유니바,univa.co.kr,"시각지능, 언어·음성지능",2021.04.13,대구광역시,"달성군 유가읍 테크노상업로 84 대경
타워 6층",053-615-1263,남명진,사업기획팀,"▣ UNIVA OCR PACKAGE v2.0
(주요 기능)
이미지 내 인쇄체 및 수기 텍스트 인식
부품 이미지의 정상 조립/오류 등을 탐지
(세부 설명)
1. Document Auto Labeling을 통해 다양한 문서 구조 인식 및 키워드, 핵심 정보 등을 자동으로 라벨링 가능해 데이터 가공 비용 절감 가능
2. 수식, 도표 및 그래프 등 다양한 유형의 데이터를 OCR로 인식 가능
3. OCR 결과를 AI 솔루션과 연동하여 Templete Summary 후 ERP와 연동하는 등 AI 결합 서비스 개발 가능
4. 서책, 논문 및 기사 등을 OCR로 인식한 후 및 유니바의 자연어처리 솔루션과 결합해 다양한 자연어처리 서비스로 추가 개발이 가능
▣ KOMODO (UNIVA NLP PACKAGE 2.0)
(주요 기능)
감정분석, 번역, 질의응답 / 챗봇, 문장요약/문장 생성, 키워드 추출 등 다양한 자연어처리 작업 수행
(세부 설명)
1. Grouped-Query Attention(GQA)와 Sliding Window Attention(SWA)를 사용해 추론 속도가 빠르고, 적은 비용으로 긴 시퀀스의 텍스트 처리 가능
2. 문서, 데이터를 기반으로 정보를 검색해 응답에 활용하는 RAG 기법 및 Fine tuning을 통해 Hallucination 최소화, 전문적/특수 분야에서도 높은 추론 능력과 함께 사실에
기반한 답변 가능
3. 폭넓은 Instruction tuning을 적용하여 한국어 특유의 다양한 어체와 복잡한 문맥을 이해하고 처리하는 능력 보유
4. 다양한 Hyperparameter tuning, pre-training 경험으로 여러 도메인과 사용자 환경 및 니즈에 최적화된 설정 적용 가능
5. 자사 AI 기술과 융합하여 음성(STT), 이미지(OCR) 등의 데이터를 함께 처리하는 멀티모달 입출력을 지원
6. 언어모델의 범용성을 기반으로 수학문제와 같은 데이터를 활용해 수학문제 생성, 풀이 생성, 풀이 채점 등 다양한 서비스 모델로의 추가 개발이 가능
▣ UNIVA VOICE PACKAGE v2.0
(주요 기능)
자연어 음성 화자분리 및 텍스트 변환
텍스트 기반 자연어 음성 생성
(세부 설명)
1. 자연어 음성을 인식해 텍스트로 변환하는 솔루션으로 수요에 따라 실시간 음성인식, 다국어 번역 등 추가 기능으로 확장 가능함
2. 노인 음성, 사투리 음성, 무전 교신 음성, 노이즈가 심한 음성 등 다양한 음성 데이터를 기반으로 개발됨에 따라 타기업 혹은 오픈소스 음성인식모델보다 우수한 성능을
보임
3. 실시간 글로벌 회의에서 자동 음성 통역 서비스를 제공할 수 있으며, 시각 장애인에게 텍스트 정보를 음성 정보로 변환하거나 청각 장애인에게 음성 정보를 텍스트 정보
로 변환해 제공하는 등 정보 접근성을 향상시킬 수 있음
4. 자주 등장하는 용어, 전문 용어, 외국어 등이 포함된 음성 인식이 필요한 경우 적합한 토큰을 활용함으로써 모델 성능 저하를 방지하는 등의 기술력을 보유하고 있음
5. 병원, 식당, 공항, 공공기관 등 실시간 서비스/응대가 필요한 경우에 본 실시간 음성인식 기술을 통해 컴퓨터가 자연어 음성을 이해할 수 있음. 이를 기반으로 다양한 고"
24,마인드포지,https://mindforge.kr/,"시각지능, 언어·음성지능",2019.10.02,서울특별시,"강남구 언주로 714, 401호(논현동, 성
보빌딩)",070-4082-2082,채규열,연구소,"▣ MF-FACER
- 얼굴인식 AI 솔루션 (KISA 인증)
▣ MF-Det
- 객체 검출 AI 솔루션으로 사람, 자동차, 차번호판, 공, 골프채, 주차장 주차 여부, 음식, 글자, 부품불량, 동물 등의 객체를 검출
▣ MF-OCR
- 글자 인식 AI 솔루션으로 차번호판, 신분증, 간판, 문서 등의 글자를 인식
▣ MF-Seg
- 객체 분할 AI 솔루션으로 사용자가 정의한 객체의 경계를 정확하게 추출
▣ MF-Polygon
- Semantic segmentation으로 객체의 경계를 정확하게 추출하고 추출된 객체를 사람이 작업한 형태와 같은 polygon으로 생성하는 AI 솔루션
▣ MF-Recog
- 이미지 혹은 비디오에 있는 객체가 무엇인지 인식하는 AI 솔루션
▣ MF-Keypoint
- 객체의 중요 point를 추출하여 자세를 예측하는 AI 솔루션으로 사람의 몸, 얼굴, 눈, 손, 골프클럽 등의 중요 point를 추출하여 자세, 시선, 제스처, 스윙자세 등을 인식하는
AI 솔루션
▣ MF-Sentiment
- Text로 작성된 글속에 표현된 감정을 분석하는 AI 솔루션
▣ MF-unmannedM
- 무인 상점에서 고객의 행동을 분석하여 매장관리 및 이상행동/위험 등을 실시간으로 모니터링
▣ MF-H_Analyzer
- LLM을 이용한 전문분야에 대한 요약 및 데이터 분석을 통한 결과 예측 AI 솔루션 (예시: 건강검진 결과에 대한 쉬운 요약과 질환 발병률 예측)"
